Group,Eubacterium.brachy,Actinomyces.naeslundii,Actinomyces.oris,Actinomyces.viscosus,Alloprevotella.rava,Alloprevotella.tannerae,Anaeroglobus.geminatus,Blautia.wexlerae,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Candidatus.Peptostreptococcus,Corynebacterium.durum,Dialister.invisus,Dialister.pneumosintes,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.sputorum,Lachnoanaerobaculum.gingivalis,Lancefieldella.parvula,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.wadei,Ligilactobacillus.salivarius,Megasphaera.micronuciformis,Moryella.indoligenes,Natranaerovirga.pectinivora,Neisseria.mucosa,Neisseria.perflava,Neisseria.subflava,Parvimonas.micra,Peptostreptococcus.stomatis,Phocaeicola.vulgatus,Porphyromonas.endodontalis,Prevotella.denticola,Prevotella.intermedia,Prevotella.nigrescens,Prevotella.veroralis,Pseudostreptobacillus.hongkongensis,Romboutsia.timonensis,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.oris,Solobacterium.moorei,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,set
GC,0,4.00E-04,0,0.001866667,0.027533333,0.001,0,0,0,2.00E-04,0.000933333,0,0.0012,0.001066667,2.00E-04,0,0,0,0.001733333,2.00E-04,0,0.019466667,0.000466667,0.002066667,0.011,0,0.003466667,0.0028,0,0.027666667,0.008133333,0.000666667,0.021666667,0,0,0,0.000533333,6.67E-05,0.033066667,0.001466667,0.000733333,0.000733333,4.00E-04,0,6.67E-05,0,0.000266667,0.0782,0.011133333,0.013,0.000133333,2.00E-04,0,0.002133333,0.001333333,0.000133333,2.00E-04,0.001733333,0,0,0.003666667,0.000533333,0,0,0.000866667,0,0,0,0.0048,4.00E-04,0.000333333,0,0,0,0.170733333,0.001333333,2.00E-04,0.003866667,0.000133333,0,0.000733333,0,0,0.000666667,v1
GC,0,0,0.001866667,0.001066667,0.0016,0.0032,0.000333333,0,0,6.67E-05,0.001,0.000133333,0.000466667,0.000133333,0.000133333,0.000133333,0.000533333,4.00E-04,0.000866667,6.67E-05,0,0.004466667,8.00E-04,0.001333333,0.0014,0,0.0026,0.001266667,0.000533333,0.221533333,0.009866667,0.001933333,0.076133333,0,0,0,2.00E-04,6.67E-05,0.009666667,0.0012,0.0014,0.000933333,0.000933333,0.001733333,0,0,6.67E-05,0.051733333,0.0024,0.010533333,6.67E-05,0,0.000466667,0.002266667,0.001066667,6.67E-05,0.000266667,0.001533333,0,0.000133333,0.003533333,0.000733333,0,0,0,0.000333333,0.000133333,0,0.003666667,8.00E-04,0,0,0,0,0.1984,0,0.001133333,0.002,0,0,0.000666667,0,0,0.000466667,v1
GC,0,0,0.001133333,0.001266667,0.001266667,0.000333333,0,0,0.000466667,2.00E-04,0.003,0,0.000533333,4.00E-04,2.00E-04,0,0,0,0.000266667,0,0.004133333,0.006,0.001066667,0.008066667,0.0054,0,0.003533333,0.0028,0.001133333,0.1214,0.008666667,0.012066667,0.043066667,4.00E-04,0.000133333,0.000266667,0,0,0.017533333,0.001733333,0.000533333,0.000333333,0.0012,0,0,0,0,0.016933333,0.004666667,0.004733333,0.000266667,0,0,0.000333333,0.000266667,0,0.000333333,0.000533333,0,0,0.018066667,0.009466667,0,8.00E-04,6.00E-04,0.000133333,2.00E-04,0,0.0042,0.004733333,0,0,0,0.000333333,0.181866667,0,0,0.004266667,0,0,0.001333333,0,0.000133333,0.001733333,v1
GC,0,0,0.000733333,6.00E-04,0.1562,0.0022,0.000666667,0,0,0.000533333,6.67E-05,0,0,0.001266667,0,0,0,0,0.0012,0.000333333,0,0.008066667,0,0.000533333,0.017333333,0.000533333,0.004266667,0,0,0.002,0.0034,0.000266667,0.000333333,0,0,0,2.00E-04,0.000133333,0.002466667,0.000466667,0.0014,0.005466667,4.00E-04,0,0,0,0,0.000333333,0.000133333,0.000266667,0.000533333,0.0012,0.000333333,0.0016,4.00E-04,0.0014,0.000666667,0.000933333,0,0,0.016,0.000133333,0,0.0284,0.000533333,0,0,0.000866667,0.000466667,4.00E-04,0,0,0,0,0.546066667,0,0,2.00E-04,0,0,0.000133333,0,0,4.00E-04,v1
GC,0.000333333,6.00E-04,0.001133333,0.001066667,0.012133333,0.001933333,6.67E-05,0,4.00E-04,0.000266667,0.002266667,0,0.000666667,0.001533333,0.000533333,0,0,0,0.0012,0,4.00E-04,0.0236,2.00E-04,0.006133333,0.005866667,0,0.0018,0.002533333,0,0.027,0.0014,0.023266667,0.0192,0,0.000133333,0,0.001066667,6.67E-05,0.0134,0.033733333,0.019266667,0.018,0.005133333,0,0,0,0,0.0062,0.009933333,0.010866667,0.000733333,0.0016,0,0.011,0.0086,0.001333333,0,6.67E-05,0,0,0.0012,0.0012,0,0.000733333,0.0012,0,0,6.00E-04,0.0028,0.004133333,0.001133333,0,0,0,0.279066667,0,0,0.001933333,0,0,0.0014,0,0,0.002466667,v1
GC,0,0,0.012666667,0.0024,0.006933333,0.002866667,0,0,0,0.000333333,0.001266667,6.00E-04,0,0.000666667,0.000333333,0,0,0,2.00E-04,0,0,0.013133333,0.000333333,0.004733333,0.0042,0,0.0036,0.001533333,2.00E-04,0.062666667,0.003933333,0.0334,0.130066667,0.013,0,0,6.67E-05,4.00E-04,0.006533333,0.002266667,0.002066667,0.0024,0.0016,0,0,0,0,0.013933333,0.001066667,0.004066667,0,0.000133333,0,0.006933333,2.00E-04,0,0.001066667,0.003333333,0,0,0.003133333,0.000866667,0,0.001133333,0.0012,0.000533333,0,0,0.002,0.004066667,0.000866667,0,0,0.000533333,0.346666667,0,2.00E-04,0.001933333,2.00E-04,0,0.0032,0,0.000133333,0.003733333,v1
GC,0,0.002,0.0342,0.0144,0,6.67E-05,0,0.001,0.000466667,4.00E-04,0,0,0.008,0,0,0.002266667,0,8.00E-04,0,0,0,0.002666667,0,0.001066667,4.00E-04,0,2.00E-04,0,0,0.008866667,0.0036,0.008933333,0.061333333,0,0,0,0.000533333,0.000133333,0.058333333,0.0018,0.0372,0.010466667,0.0084,0,0,0.000466667,0,0.041066667,0.002,0.004466667,0,0.000266667,0,0,2.00E-04,0,0,0,0,0,0.0094,0.001066667,0,0.0012,0,0,0.000266667,0,0.0036,0.002866667,0,0,0,0,0.329266667,0,0.001733333,0.008333333,0.000133333,0,0.0034,0.001866667,6.67E-05,0.001133333,v1
GC,4.00E-04,0.000533333,0.000533333,0.002,0.0254,6.67E-05,0,0,0,0.000133333,0.000733333,0,0.001333333,0,0,0,6.67E-05,0,0.000733333,0,0,0.011266667,0.002933333,0,0.003933333,0,0.005666667,0.003933333,0,0.075066667,0.013266667,0.000866667,0.037466667,0,0,0.0012,0.000133333,0,0.0852,0.017666667,0.0018,0.014133333,6.67E-05,0,0,0,0.000266667,0.038733333,0.0084,0.067933333,0,6.67E-05,0,0.005266667,0,0.000666667,6.67E-05,0.000266667,0,0,0.001066667,8.00E-04,0,2.00E-04,0,0,0,0,0.004533333,0.0016,6.00E-04,0,0,0,0.2176,0,6.00E-04,0.0104,0,0,0.000266667,0,0,0.0016,v1
GC,0.000266667,0,0.011266667,0.001,0.000666667,0,0,0.0026,0,0.000133333,6.67E-05,0,0.001133333,8.00E-04,0,0.003466667,0.000133333,0,6.00E-04,0,0,0.001733333,0.000133333,0,0.000333333,0,8.00E-04,0.001066667,0,0.093133333,0.025533333,0.001733333,0.0588,0,0,0,6.00E-04,0,0.240466667,0.002,0.0658,0.0138,0.0076,2.00E-04,0,0,0,0.0048,0.0016,0.001133333,0.000266667,0.000533333,0,0.000466667,0.000266667,6.00E-04,0,0.000733333,0,0.009933333,0.001733333,8.00E-04,0,0.001733333,6.67E-05,0,0,0,0.005933333,6.00E-04,0.004,0,0,4.00E-04,0.1254,0,0.0016,0.007066667,0,0,0.0052,0.000666667,0,0.003,v1
GC,0,0,0.002,0.0012,0.0016,0.001333333,2.00E-04,0,0,6.00E-04,0.025,0.000533333,0.001133333,0.000533333,6.67E-05,0,0,0,0.001533333,0,0.0024,0.005133333,0.019933333,0.001333333,0.004133333,0,0.0042,0.002466667,8.00E-04,0.0514,0.005866667,0.000933333,0.020666667,0.002666667,0,0.001066667,0.000266667,0,0.014266667,0.001066667,0.000866667,0.000266667,4.00E-04,0,0,0,0,0.007933333,0.002666667,0.0112,0,2.00E-04,0,0.0038,0.000533333,0.002733333,0.001466667,0.001733333,0,0,0.0084,0.0054,0,0.000333333,0,0,0.000133333,6.67E-05,0.005066667,0.001533333,4.00E-04,0,0,0,0.350066667,0,6.67E-05,0.004466667,0,0,8.00E-04,0,0,0.000666667,v1
GC,2.00E-04,0,0.0036,0.001733333,0.009266667,0.0012,0,0,0,0.000866667,0.001533333,0,0.007466667,4.00E-04,0,0,0,0,0.000866667,0.000133333,0.001,0.045866667,0.002133333,0.003466667,0.006866667,0.000466667,0.001866667,0.004333333,0,0.027466667,0.007,0.001066667,0.129266667,0.003266667,0.000266667,4.00E-04,0.000733333,6.67E-05,0.199666667,0.002666667,0.0024,0.003666667,4.00E-04,0,0,0,0,0.0158,0.001,0.004133333,0,0.000133333,0,0.002066667,0.000333333,0,8.00E-04,0,0,0,0.008,8.00E-04,0,0.0014,0.001733333,0,0,0,0.002866667,0.001066667,0.000533333,0,0,0,0.189066667,0,0.001,0.015533333,0,0.000933333,0.0012,0,0,0.0018,v1
GC,0,0.000333333,0.003133333,0.009266667,0.0074,0.000133333,0,0,0,0.004533333,0.0018,0.000533333,0.002,0.000266667,0,0,0,0,0.000133333,0,0.001066667,0.0446,0.001733333,0.019066667,0.022666667,0.001333333,0.0022,0.002266667,0.001133333,0.030466667,0.005,0.014066667,0.069933333,0.001933333,0.000933333,0,0.001,0,0.022133333,0.006333333,0.006933333,0.0098,0.011066667,0,0,6.67E-05,0.003266667,0.049266667,0.004533333,0.016533333,0,0,0,0.000266667,6.67E-05,0,0.000333333,0,0,0,0.021733333,0.000666667,0,0.000266667,0,6.67E-05,2.00E-04,0,0.022,0.0096,0.001,0,0,0,0.278933333,0,0.0052,0.015133333,0.000333333,0,0.004866667,0.001666667,6.67E-05,0.001466667,v1
GC,0,0.001133333,0.0096,0.017933333,0.002866667,0.007066667,4.00E-04,0,0,0.0024,0.005266667,0,0.006133333,0.007533333,0.0012,0,0,0,0.000866667,2.00E-04,0.008333333,0.014066667,0.000466667,0.004266667,0.0106,0.000866667,0.013666667,0.001466667,0.000266667,0.0188,0.004133333,0.001466667,0.039933333,8.00E-04,0,0,0.000333333,0.000866667,0.038866667,6.00E-04,0.002466667,0.003933333,0.005933333,6.67E-05,0.000733333,0,0.000266667,0.022933333,0.0042,0.0088,0,0.000533333,0,0.005,0.0082,0.001066667,0.006533333,0.0038,0,0,0.028066667,0.0068,0.000266667,0.0014,0.005133333,0,0,6.67E-05,0.014333333,0.007666667,0.004733333,0,0,0,0.095266667,0,0.000266667,0.0048,0,0.002666667,0.005733333,0.001,0,0.004333333,v1
GC,0.000466667,0.000933333,0.0642,0.007666667,0.004733333,0.004533333,0.000333333,0,0.003133333,0.003533333,0.0128,0,0.003533333,0.000466667,0,6.67E-05,0,0.000866667,0.005133333,0.000533333,0.003,0.022666667,0.009533333,0.017333333,0.001666667,0.002733333,0.005866667,0.006666667,0,0.024,0.003333333,0.001066667,0.0128,0.000133333,0,0,0.000533333,2.00E-04,0.0266,0.002533333,0.003866667,0.011133333,0.001866667,0.002666667,0.000133333,0,0,0.034466667,0.001333333,0.012266667,0.000466667,0.000533333,0.000466667,0.017733333,8.00E-04,0.004133333,2.00E-04,0.0022,0,0,0.018533333,0.001333333,0,0.0038,0.002133333,2.00E-04,6.67E-05,6.67E-05,0.011466667,0.007133333,0,0,0,0,0.084333333,0,0.000733333,0.0122,0,0,0.0026,0,0,0.005733333,v1
HC,0.000133333,0,0.003733333,0.004533333,0.020333333,0.001,0,0,0,0.000933333,0.004533333,0,0,0.000266667,4.00E-04,0,6.67E-05,0,0.000333333,0,0,0.0144,0.007066667,0.0026,0.0104,0.001666667,0.013733333,0.000666667,0.000666667,0.0202,0.0032,0.010266667,0.0888,0.006066667,0.001266667,0.011266667,0.0014,0.000133333,0.009866667,0.004066667,0.003666667,0.004333333,0.006066667,0,0,0,0,0.123266667,0.016733333,0.0054,0,0,0,0.004466667,0.000466667,0.001133333,0,8.00E-04,0.001333333,0,0.013466667,0.0048,0,0,0.002,0.000133333,0.000666667,0.000533333,0.003066667,0.010266667,0.001133333,0,0,0.0016,0.257533333,0.0024,0.004,0.010133333,0.002266667,0,0.007466667,0.0048,0.001066667,0.005866667,v1
HC,2.00E-04,0,0.0018,0.001466667,0.0088,0.000466667,0,0,0.000266667,8.00E-04,0.0038,0,0.001333333,0.000533333,0.000266667,0,0,0,0.001466667,0,0.000733333,0.019533333,0.003133333,0.004133333,0.029533333,0.002266667,0.008066667,0.002933333,0.001133333,0.034133333,0.010666667,0.005066667,0.042533333,0.032133333,8.00E-04,0.000133333,4.00E-04,2.00E-04,0.024,0.0038,0.0018,0.004666667,0.001866667,0,0,2.00E-04,0.000133333,0.204733333,0.024533333,0.003133333,0.000466667,8.00E-04,0,0.0022,4.00E-04,0.000533333,0.001,6.00E-04,0,0,0.0092,0.005866667,6.67E-05,0.001,0.001866667,0,0.000733333,0.0012,0.0024,0.0026,0.006333333,6.67E-05,0,0,0.1544,0.001533333,0.0036,0.005733333,0.000533333,0,0.003666667,0,0.000533333,0.0026,v1
HC,0,0,0.003733333,0.002333333,0.014266667,0.0014,0,0,0,6.67E-05,0.001866667,0.000266667,2.00E-04,6.67E-05,0,0,0.000266667,0,6.00E-04,0,0,0.010866667,0.001733333,0.0018,0.011666667,0.0012,0.003666667,0.001266667,0.000333333,0.039933333,0.005066667,0.0414,0.0546,0.057066667,0.000333333,0.002266667,0.000533333,0,0.0754,0.002666667,0.003533333,0.0028,0.000933333,0,0,0,0.000333333,0.214733333,0.020866667,0.0264,0,0.000333333,0,0.006333333,0,0.000666667,0.000266667,4.00E-04,0,0,0.005533333,0.005,6.00E-04,0.000466667,0,0,0.000333333,0.000333333,0.003266667,0.001333333,0.001066667,0,0,0,0.145066667,0,0.001133333,0.006533333,0.000333333,0,0.001066667,0,0.0014,0.002533333,v1
HC,0,0,0.004533333,0.0028,0.059533333,0.000933333,4.00E-04,0,0.000333333,0.000733333,0.001933333,0,0.003,0.000133333,0,0,0,0,4.00E-04,0,0.000733333,0.0332,0.001533333,0.006466667,0.0166,0.002666667,0.0016,0.003266667,0.000666667,0.030666667,0.012133333,0.0024,0.0624,0.0094,0.012,0.002666667,0.000666667,2.00E-04,0.022533333,0.006066667,0.001533333,0.0038,0.001666667,0,0,0,0.000733333,0.041666667,0.001666667,0.0074,4.00E-04,6.67E-05,0,0.000666667,2.00E-04,0.000466667,0.000133333,0.002133333,0,0,0.0184,0.002666667,0,0.000133333,6.00E-04,0,6.00E-04,6.00E-04,0.005933333,0.004733333,8.00E-04,0,0,0,0.1984,0,0.006666667,0.015266667,0.000666667,0,0.003933333,0.002,4.00E-04,0.0074,v1
HC,6.67E-05,0,0.0046,8.00E-04,0.017666667,0.001266667,0,0,0,0.000333333,0.0036,2.00E-04,0.000933333,0.000266667,6.67E-05,0,6.67E-05,0,0.001,6.67E-05,0.000866667,0.019666667,0,0.002933333,0.0148,0.001866667,0.006866667,0.001533333,0.001266667,0.0442,0.005666667,0.002333333,0.198133333,8.00E-04,0.000333333,0.001066667,6.00E-04,6.67E-05,0.009133333,8.00E-04,0.000333333,0.000866667,0.002,0,0,0,0,0.0286,0.01,0.0232,0.000133333,0.000266667,0,0.007066667,0,0.002933333,0.000866667,0.001266667,0,0,0.012733333,0.0038,0,0.000666667,0.0014,6.67E-05,0,0.001733333,0.001733333,0.0014,0.000733333,0,0,0,0.297466667,0.0014,0.0054,0.0054,0.000533333,0,0.0012,0,6.00E-04,0.0044,v1
HC,6.67E-05,0.002666667,0.004133333,0.013,0.007733333,0.000666667,0,0,0.001,0.000933333,0.009866667,0,0.006,0.000533333,0,0,0.000266667,0,0.000533333,0,0.0018,0.0456,6.00E-04,0.020933333,0.013066667,0.0022,0.0118,0.0028,0,0.007933333,0.004866667,0.004266667,0.063266667,0.001866667,2.00E-04,0.002333333,0.000733333,0,0.026666667,0.004866667,0.0022,0.002,0.0024,0,0,0.000133333,0.000266667,0.116,0.003666667,0.011933333,6.00E-04,0.000333333,0,0.002933333,0.000733333,0.003666667,4.00E-04,0.002333333,0,0,0.015066667,0.000733333,0,0.002266667,0.001333333,6.67E-05,0,0.000266667,0.010533333,0.008666667,0.0014,2.00E-04,0.000333333,0,0.133333333,0,0.000333333,0.034066667,0.000466667,0.000266667,0.004133333,0,0.000333333,0.004133333,v1
HC,4.00E-04,0,0.003266667,0.002533333,0.036133333,0.0012,0,0,0.0012,0.001533333,0.013533333,0,0.000266667,2.00E-04,0.000333333,0,0.0014,0,0.000733333,0.000533333,0.001266667,0.013,0,0.002733333,0.006066667,0.002133333,0.011866667,0.002533333,0.000733333,0.0094,0.009933333,0.002466667,0.072533333,4.00E-04,0.000466667,0.001733333,0.000533333,0.000266667,0.018533333,0.001733333,0.003066667,6.00E-04,0.002,0,0,0,0,0.041466667,0.0056,0.0224,0.000933333,4.00E-04,0,0.013066667,4.00E-04,0.008533333,0.002266667,0.002066667,0,0,0.007066667,0.016333333,0,0.000666667,0.001333333,0,0.000733333,4.00E-04,0.004,0.004133333,0.0014,0,0,0.000666667,0.134266667,0,0.0018,0.0034,0.000666667,0,0.003733333,0,2.00E-04,0.005933333,v1
HC,0.000133333,0.000333333,0.0012,0.004066667,0.044666667,0.000333333,0,0,0,0.000933333,0.003,0,4.00E-04,0.000133333,0.001466667,0,0,0,0.000666667,0,0,0.018666667,6.67E-05,0.003933333,0.0036,0.004,0.007866667,0.0012,0.000466667,0.008733333,0.0046,0.016733333,0.028,0.0016,0.000466667,0.000533333,0.000333333,0.000133333,0.0134,0.0052,0.010466667,0.0042,0.013066667,0,0,0,0.000133333,0.070266667,0.011666667,0.0106,0.000266667,0,0,0.0072,0.000333333,0.0016,6.00E-04,0.002733333,0,0,0.011,0.002333333,0.000133333,0.000933333,0.0048,0,0.000533333,0.000466667,0.006866667,0.008333333,0.001533333,0,0.001333333,0,0.219733333,0,0.001733333,0.003133333,0.005866667,0,0.014933333,0.002666667,0.000266667,0.005933333,v1
HC,6.67E-05,0,0.003733333,0.002333333,0.11,0.000933333,0,0,0,8.00E-04,0.0022,0.000133333,0.0022,0.000133333,0.000133333,0,0.000133333,0,4.00E-04,0,0,0.012,0,0.0024,0.015,0.001733333,0.003933333,8.00E-04,0.000333333,0.008733333,0.0054,0.013733333,0.055466667,0.027266667,0.024,0.000266667,4.00E-04,0.000133333,0.014933333,6.00E-04,0.0014,0.001333333,0.0014,0,0,0,0,0.0878,0.060333333,0.005066667,0.000133333,6.67E-05,0,0.0028,6.67E-05,0.001666667,6.00E-04,0,0,0,0.009,0.021066667,0.000133333,0.0014,0,0,0.000133333,0,0.003533333,0.0046,0.0014,0,0.000133333,0.000866667,0.1462,0.001,0.000866667,0.003666667,0.000266667,0,0.003266667,0,0,0.0032,v1
HC,0.000333333,8.00E-04,0.001933333,0.0066,0.022,0.0044,0,0,0.000466667,0.001133333,0.0052,0.000333333,0.001333333,0.002733333,0.001266667,0,0.000733333,0,0.002266667,4.00E-04,0.003666667,0.012733333,6.67E-05,0.003066667,0.006266667,0.004533333,0.055866667,0.002066667,0.001666667,0.017466667,0.005733333,0.0142,0.0444,0.0024,0.000133333,2.00E-04,8.00E-04,4.00E-04,0.061,0.002133333,0.007066667,0.001066667,0.003533333,0,0,2.00E-04,0.000866667,0.022933333,0.012533333,0.004666667,0.000866667,0.000866667,0,0.008066667,0.001133333,0.005133333,0.0016,0.008066667,0,0,0.020933333,0.004133333,6.67E-05,0.000533333,0.001733333,0,0.001533333,0.0012,0.0076,0.002533333,0.005066667,8.00E-04,0,0.001733333,0.102666667,0,0.017,0.0152,0.003066667,0.000133333,0.0148,0.000733333,0.001133333,0.013266667,v1
HC,6.67E-05,0.001333333,0.002466667,0.001333333,0.024866667,8.00E-04,0.000266667,0,4.00E-04,0.001466667,0.0108,0.000133333,0.002066667,0.000133333,0,0,0.001333333,0,0.001066667,2.00E-04,0,0.017666667,0.009533333,0.002066667,0.011,0.001333333,0.012066667,0.0022,0.001866667,0.004733333,0.006866667,0.001333333,0.227533333,0.004,0.002466667,4.00E-04,0.000866667,0.000133333,0.012266667,0.003133333,0.001866667,0.000333333,0.0012,0,0,0,4.00E-04,0.0296,0.006666667,0.004666667,0.000333333,0,0,0.0196,0,0.004133333,0.000266667,0.001,0.000333333,0,0.0294,0.002533333,0,0.001733333,0.000866667,0,0,0,0.004066667,0.0058,0.0026,0.000266667,0,0.000333333,0.174866667,0.001066667,0.0028,0.005533333,0.000666667,0,0.002266667,0.000933333,0.001333333,0.0084,v1
HC,0.000333333,0.000266667,0.002733333,0.003866667,0.013666667,0.000733333,2.00E-04,0,0.002333333,0.003266667,0.011666667,4.00E-04,0.000266667,0.001066667,2.00E-04,0,0.000333333,0,0.0018,0.000333333,0.004933333,0.0288,0.001533333,0.008,0.022266667,0.007733333,0.041133333,0.002,0.000933333,0.0062,0.004666667,0.0044,0.054466667,0.001866667,4.00E-04,0.002066667,0.000933333,2.00E-04,0.008933333,0.006533333,0.004933333,0.001866667,0.002333333,0,0,0,2.00E-04,0.079266667,0.060933333,0.0062,6.67E-05,0.000133333,0,0.025266667,0.000266667,0.018866667,0.0014,0.0024,6.67E-05,0,0.008466667,0.0026,0,0,0.001066667,2.00E-04,4.00E-04,0,0.005266667,0.002333333,0.0016,0,0,0,0.141666667,0.0022,0.005666667,0.006333333,0.002333333,0,0.021933333,0.000666667,0.0028,0.013866667,v1
HC,0,0,0.000933333,8.00E-04,0.028733333,0.001,0,0,6.67E-05,0.001733333,0.005533333,0,0.000533333,0.000133333,0,0,2.00E-04,0,0.000666667,6.67E-05,0.002266667,0.027466667,0.000333333,0.0052,0.027933333,0.0038,0.0252,0.0014,0.000866667,0.024733333,0.009066667,0.0042,0.075933333,0.005466667,0.0016,8.00E-04,0.000466667,0.000266667,0.100666667,0.002733333,0.001133333,0.003933333,0.002466667,0,0,0,0.000133333,0.0346,0.017133333,0.0042,0.000866667,2.00E-04,0,0.013733333,0.001266667,0.006066667,0.0038,0.000733333,2.00E-04,0,0.004066667,0.0062,0,0.001266667,0.001533333,0.000266667,0,0.0018,0.0044,0.001733333,0.003133333,0.001466667,0,2.00E-04,0.2104,0.001133333,0.002733333,0.0084,0.000866667,0,0.003666667,0,6.67E-05,0.0028,v1
HC,0,4.00E-04,0.004866667,0.0036,0.0354,0.0018,0,0,0,0.000266667,0.000733333,0.000133333,8.00E-04,0.000266667,0,0,0,0,2.00E-04,0,0,0.0098,0.000866667,0.002066667,0.009866667,0.001466667,0.005266667,0.000866667,0.001,0.0058,0.020466667,0.002733333,0.1014,0.003533333,0,0.002466667,0.000133333,2.00E-04,0.0274,0.001666667,0.001333333,8.00E-04,0.001133333,0,0,0,0,0.419333333,0.0054,0.010266667,0,0,0,0.0026,0,0.001133333,0.000266667,0.000733333,0,0,0.0136,0.001666667,2.00E-04,0.000266667,0.000733333,0,0,0.000133333,0.0028,8.00E-04,0.0012,0,0,0,0.093733333,0.0038,0.001066667,0.035666667,2.00E-04,0,0.000866667,0,0.000666667,0.0024,v1
HC,0.000333333,0.001333333,0.000933333,0.0182,0.0126,0.001066667,6.67E-05,0,0.001133333,0.0014,0.001266667,0,0.003533333,4.00E-04,0,0,0,0,0.000333333,0,0.0026,0.029733333,0.000133333,0.003933333,0.0186,0.015666667,0.003133333,0.001933333,0.000533333,0.006333333,0.0068,0.001466667,0.119733333,4.00E-04,0.0012,0.001266667,0.000333333,0,0.025,0.007666667,0.003466667,0.000333333,0.004933333,0,0,6.67E-05,0.000266667,0.025266667,0.013133333,0.006733333,0.001066667,0,0,0.004066667,6.67E-05,0.003933333,0.0014,0.016733333,0,0,0.068666667,0.001066667,6.67E-05,0.000466667,0.002533333,0,0,4.00E-04,0.022866667,0.009266667,0.002,0.001333333,0,6.00E-04,0.161666667,0.0034,0.000666667,0.0166,0.002266667,0.000533333,0.0048,0.000933333,0.000266667,0.007733333,v1
HC,0,0,0.001866667,0.001866667,0.017466667,0.009666667,0,0,6.00E-04,0.002066667,0.0018,8.00E-04,0.000866667,6.00E-04,0.000266667,0,0,0,0,0,0,0.038066667,0.0066,0.003666667,0.013866667,0.001066667,0.005333333,0.003,0.000133333,0.020933333,0.0072,0.002533333,0.130933333,0.004066667,0.0578,0.000666667,2.00E-04,0.000133333,0.018666667,0.004866667,0.001333333,0.003933333,0.0026,0,0,0,0.000133333,0.022466667,0.0206,0.010533333,0,4.00E-04,0,0.002866667,0.000666667,0.0158,8.00E-04,0.000466667,0,0,0.011,0.006533333,0.000133333,0.000733333,0.001133333,0,0.000933333,0.000466667,0.006933333,0.011,0.000266667,0,0,0,0.1304,0,0.002466667,0.009466667,0.001266667,0,0.0026,6.00E-04,0.000533333,0.007133333,v1
HC,0.000133333,0,0.001533333,0.000866667,0.04,0.010866667,0.000266667,0,0.000866667,0.001866667,0.007,0.000666667,0,0.000466667,0.0012,0,0.000533333,0,0.001066667,0,0.0016,0.017333333,0.0012,0.006533333,0.023333333,0,0.0136,0.001266667,0.000466667,0.014733333,0.003133333,0.000666667,0.120866667,0.004133333,0.0018,0.001466667,0.001333333,6.67E-05,0.024666667,0.0034,0.0022,0.0012,0.004533333,0,0,0,0.000266667,0.0086,0.090733333,0.015266667,0.000733333,0.001866667,0,0.013266667,8.00E-04,0.037466667,0.001466667,0.001933333,6.67E-05,0,0.003866667,0.002866667,0.000133333,0.000533333,0.005733333,0,0,0.000133333,0.004666667,0.000466667,0,0,0,0,0.081333333,0,0.0012,0.001333333,0,0,6.00E-04,0,0.000933333,0.005,v1
HC,6.67E-05,0,0.018866667,0.002,0.0098,0.0084,4.00E-04,0,0.000466667,0.000466667,0.002333333,2.00E-04,0.001333333,0.000266667,2.00E-04,0,6.67E-05,0,0.000866667,0,0.001933333,0.0418,0,0.017266667,0.021866667,0.005,0.009,0.001,0.000333333,0.015466667,0.003666667,0.002066667,0.028533333,0.002466667,0.003533333,0.0024,0.001333333,0.000133333,0.014733333,0.018733333,0.006466667,0.013466667,0.002666667,0,0,0,4.00E-04,0.101866667,0.0124,0.015666667,4.00E-04,6.00E-04,0,0.0038,0.000933333,0.003933333,0.001533333,0.0026,0.0018,0,0.017666667,0.000666667,2.00E-04,0.000333333,0.001133333,0.000133333,0.000133333,0.000666667,0.002066667,0.002,0,0,0,0,0.164733333,0,0.001133333,0.002733333,2.00E-04,0,0.001866667,0,0,0.005066667,v1
