FeatureID,Abiotrophia.defectiva,Actinobacillus.succinogenes,Actinomyces.bowdenii,Actinomyces.dentalis,Actinomyces.graevenitzii,Actinomyces.massiliensis,Actinomyces.naeslundii,Actinomyces.oralis,Actinomyces.oris,Actinomyces.pacaensis,Actinomyces.viscosus,Agathobacter.rectalis,Aggregatibacter.aphrophilus,Aggregatibacter.segnis,Agromyces.ulmi,Alloprevotella.rava,Alloprevotella.tannerae,Aminipila.terrae,Anaerobacterium.chartisolvens,Anaeroglobus.geminatus,Ancylomarina.longa,Arachnia.propionica,Arachnia.rubra,Bacteroides.heparinolyticus,Bergeyella.cardium,Blautia.wexlerae,Brachymonas.denitrificans,Campylobacter.concisus,Campylobacter.gracilis,Campylobacter.massiliensis,Campylobacter.mucosalis,Candidatus.Peptostreptococcus,Capnocytophaga.bilenii,Capnocytophaga.gingivalis,Capnocytophaga.granulosa,Capnocytophaga.leadbetteri,Capnocytophaga.periodontitidis,Capnocytophaga.sputigena,Cardiobacterium.hominis,Cardiobacterium.valvarum,Catonella.massiliensis,Catonella.morbi,Changpingibacter.yushuensis,Clostridium.transplantifaecale,Corynebacterium.durum,Corynebacterium.matruchotii,Cutibacterium.acnes,Desulfomicrobium.orale,Dialister.invisus,Dialister.pneumosintes,Dysgonomonas.capnocytophagoides,Eikenella.corrodens,Eikenella.halliae,Escherichia.fergusonii,Eubacterium.nodatum,Faecalibacterium.prausnitzii,Filifactor.alocis,Fretibacterium.fastidiosum,Fusobacterium.animalis,Fusobacterium.hwasookii,Fusobacterium.massiliense,Fusobacterium.nucleatum,Fusobacterium.polymorphum,Fusobacterium.pseudoperiodonticum,Fusobacterium.simiae,Fusobacterium.vincentii,Fusobacterium.watanabei,Gemella.morbillorum,Gemella.parahaemolysans,Gemella.sanguinis,Gemella.taiwanensis,Granulicatella.adiacens,Granulicatella.elegans,Guopingia.tenuis,Haemophilus.haemolyticus,Haemophilus.influenzae,Haemophilus.parahaemolyticus,Haemophilus.parainfluenzae,Haemophilus.paraphrohaemolyticus,Haemophilus.pittmaniae,Haemophilus.seminalis,Haemophilus.sputorum,Herbaspirillum.huttiense,Hoylesella.nanceiensis,Hoylesella.pleuritidis,Hoylesella.saccharolytica,Hoylesella.shahii,Hydrogenophilus.thermoluteolus,Kingella.bonacorsii,Kingella.denitrificans,Kingella.potus,Lachnoanaerobaculum.gingivalis,Lachnoanaerobaculum.orale,Lachnoanaerobaculum.saburreum,Lancefieldella.parvula,Lautropia.dentalis,Lautropia.mirabilis,Leptotrichia.buccalis,Leptotrichia.hofstadii,Leptotrichia.hongkongensis,Leptotrichia.massiliensis,Leptotrichia.shahii,Leptotrichia.trevisanii,Leptotrichia.wadei,Ligilactobacillus.salivarius,Marinisporobacter.balticus,Megasphaera.micronuciformis,Metamycoplasma.faucium,Moraxella.equi,Morococcus.cerebrosus,Moryella.indoligenes,NA.,Natranaerovirga.pectinivora,Neisseria.cinerea,Neisseria.elongata,Neisseria.mucosa,Neisseria.oralis,Neisseria.perflava,Neisseria.shayeganii,Neisseria.sicca,Neisseria.subflava,Oceanivirga.miroungae,Olsenella.urininfantis,Oribacterium.sinus,Paracholeplasma.morum,Paraclostridium.sordellii,Parvimonas.micra,Peptidiphaga.gingivicola,Peptococcus.simiae,Peptoniphilus.duerdenii,Peptostreptococcus.stomatis,Perlabentimonas.gracilis,Phocaeicola.vulgatus,Porphyromonas.catoniae,Porphyromonas.endodontalis,Porphyromonas.gingivalis,Porphyromonas.pasteri,Prevotella.aurantiaca,Prevotella.dentalis,Prevotella.denticola,Prevotella.herbatica,Prevotella.histicola,Prevotella.illustrans,Prevotella.intermedia,Prevotella.jejuni,Prevotella.koreensis,Prevotella.melaninogenica,Prevotella.micans,Prevotella.multiformis,Prevotella.nigrescens,Prevotella.pallens,Prevotella.veroralis,Prevotella.vespertina,Pseudocyanosarcina.phycocyania,Pseudoleptotrichia.goodfellowii,Pseudostreptobacillus.hongkongensis,Raoultibacter.timonensis,Rhodoligotrophos.jinshengii,Romboutsia.timonensis,Rothia.aeria,Rothia.dentocariosa,Rothia.mucilaginosa,Ruminiclostridium.cellobioparum,Schaalia.odontolytica,Segatella.baroniae,Segatella.maculosa,Segatella.oris,Segatella.oulorum,Segatella.salivae,Selenomonas.infelix,Selenomonas.noxia,Selenomonas.sputigena,Solobacterium.moorei,Staphylococcus.ratti,Stomatobaculum.longum,Streptococcus.anginosus,Streptococcus.constellatus,Streptococcus.cristatus,Streptococcus.gordonii,Streptococcus.ilei,Streptococcus.intermedius,Streptococcus.mutans,Streptococcus.parasanguinis,Streptococcus.periodonticum,Streptococcus.rubneri,Streptococcus.salivarius,Streptococcus.sanguinis,Streptococcus.sinensis,Streptococcus.toyakuensis,Sulfurihydrogenibium.azorense,Syntrophococcus.sucromutans,Tannerella.forsythia,Tannerella.serpentiformis,Thermodesulfobium.acidiphilum,Treponema.amylovorum,Treponema.denticola,Treponema.lecithinolyticum,Treponema.medium,Treponema.socranskii,Treponema.succinifaciens,Vallitalea.okinawensis,Veillonella.atypica,Veillonella.denticariosi,Veillonella.massiliensis,Veillonella.nakazawae,Veillonella.parvula,Veillonella.rogosae,Veillonella.tobetsuensis,Eubacterium.brachy,Eubacterium.saphenum,Pseudopropionibacterium.massiliense,Group
SRR16805178,0.0012,0,0,0,0,6.67E-05,0.002066667,0,0.004533333,0.000266667,0.008133333,0,0.005133333,0.0038,0.001666667,0.006533333,0.000866667,0,0.000133333,0,0,6.67E-05,0,0,0.000666667,0,0.000533333,0,0.001866667,0.000933333,0,0,0.000666667,0,0.004133333,0.000466667,8.00E-04,0.000866667,0.001333333,0.004333333,6.67E-05,6.67E-05,2.00E-04,0,0.000733333,0.002066667,0,0,0.000466667,0,0.002133333,0.001,0.000466667,0.007733333,0,0,0.000133333,0,0.002,0.0126,0,0.004533333,0.003666667,0.0178,0.0026,0.001133333,0.002466667,0.001333333,0.004266667,0.002733333,0.075666667,0.008733333,0.005266667,0,0.014133333,0.020066667,0.020933333,0.043666667,0.0028,0.000933333,0.004733333,0,0,0.0012,0,0,0.001466667,2.00E-04,2.00E-04,0,0,8.00E-04,0,4.00E-04,0,0.0018,0.008666667,0.0022,0.0026,0.002466667,0.004533333,4.00E-04,0.000466667,0.0058,0,0.000133333,0,0.000133333,0,0,4.00E-04,0,0.0016,0.005266667,0.003533333,0.077866667,0.0014,0.009266667,6.67E-05,0,0.022066667,0,0,0.000333333,0,0,0,0,8.00E-04,0.000466667,0.000266667,0,2.00E-04,0.0032,0.000866667,0.001533333,0.012266667,0,6.67E-05,0.000133333,0.000533333,0.000333333,0,0.000266667,0.000333333,0,0.002,6.00E-04,0,0.000133333,0.000133333,8.00E-04,0,0,0,0,6.00E-04,0,0,0.005466667,0.012266667,0.0034,0,2.00E-04,0,0.000333333,0.000733333,0,0.000333333,0,0,0.000266667,0,0,0,0,0,0.021733333,0.007933333,0.006333333,0.001,0,0.001333333,0.304333333,0,0.0072,0.008533333,0,0.025,2.00E-04,0.001866667,6.67E-05,0.002466667,0,0,0,0,0,0,0,0,4.00E-04,0.000533333,8.00E-04,0.004066667,0.002533333,0.001066667,0.007733333,6.67E-05,0,0,GC
SRR16805179,0.010533333,0,0,0,0,0,0,0,0.000733333,0,0,0,0.002466667,0.0014,0,2.00E-04,0.000266667,0,0,0,0,0,0.000133333,0,0.000466667,0,2.00E-04,6.00E-04,0.000666667,0.0042,0,0,0,0,0.001866667,0.002333333,0,0,6.67E-05,0,0,2.00E-04,6.67E-05,0,6.67E-05,0.000266667,0,0,0.000533333,2.00E-04,0.000666667,0,8.00E-04,0,0,0,0.0012,0,0,0.006933333,0,0.001466667,0.002333333,0.0044,0.003466667,0,0.007133333,0.001866667,0.0012,4.00E-04,0.1586,0.015933333,0.037066667,0.000466667,0.000866667,0.005066667,0.001066667,0.135,0.000533333,0.000466667,0.003733333,0.0018,0.002066667,0.000333333,0.000466667,0,0.000266667,0,0,0,4.00E-04,0,0,0.000133333,0,0.017133333,0.021333333,0.003733333,0.001266667,0,0.000666667,0,0,0,0,2.00E-04,0,0.000266667,0,0.002666667,0,0.005266667,0,0,0.004466667,0.029466667,0.008666667,0.038466667,0.0014,0,0.015133333,0.000266667,0,0,0,0,0,0,0,0,0,0,0,0.001,6.00E-04,0.000533333,0.002,0,6.67E-05,0,0,0.000133333,6.67E-05,0,0.000533333,6.67E-05,4.00E-04,0,6.00E-04,0.000333333,6.67E-05,0.004666667,2.00E-04,2.00E-04,0,0,0,0,0,0.017666667,0.008333333,0.0012,0.000266667,0.000133333,2.00E-04,0,0.002866667,0,0.000266667,0,0.000466667,0,0,0,0,0,6.67E-05,0.0048,0,4.00E-04,0,0,0,0.194866667,0,0,0.016666667,0,0.0204,6.67E-05,0,0.004133333,0,6.67E-05,0,0.009866667,0.000866667,0.000333333,0.000266667,0,0,0,0,0.000333333,0.000333333,0,0,8.00E-04,0,0,0,GC
SRR16805180,0.004066667,6.67E-05,0,0,0,6.67E-05,0,0,8.00E-04,0,0.002666667,0,0.002533333,0.001133333,0.000866667,0.015133333,0.006,0.000466667,0,0,0,0,0,0.000933333,0,0.000333333,0,0.000133333,0.000133333,0.003933333,0,0,0,0,0.001666667,0,0,0,2.00E-04,6.67E-05,2.00E-04,0,0,0,0.000333333,0.001,0,0,6.67E-05,0.006133333,0,6.67E-05,0,0.008066667,4.00E-04,0,0.007266667,4.00E-04,0.001533333,0.0032,0,0.000266667,0,0.004,0,0.008466667,0.015,0.000866667,0.006666667,0,0.0618,0.001866667,0.004866667,0.0016,0.0052,0.0018,0.0024,0.031,0.0046,0,0.000866667,0,0,0.000333333,0,0,0.0014,4.00E-04,0,0,0,0,0,0,0,0.0082,0.040866667,2.00E-04,0.000333333,4.00E-04,0,6.67E-05,0.0018,0.000533333,0.000133333,0,0.000133333,0.001666667,0.000666667,0.001333333,0,6.67E-05,0,0.009333333,0.002066667,0.2122,0.0088,0.007266667,8.00E-04,0,0.007866667,0,0,0,0,0,0.003,0.000266667,0,0,0,0,0,0,0.0076,0.004933333,0.000333333,0,0.000266667,0.000733333,2.00E-04,4.00E-04,0,0.005333333,0,0,0.0022,0.000133333,0,0,0,0.001133333,0,0.0042,0,0,0,0,0,0.055933333,0.014533333,8.00E-04,0,0,0,0,0.001333333,0,0,0,6.67E-05,0,0,0,6.67E-05,0.001066667,0,0.002466667,0.0048,0.000266667,0,0,0,0.1468,0,0.018066667,0.033333333,0,0.046466667,6.67E-05,0,0,0.000133333,0,0.006133333,0.0032,6.67E-05,4.00E-04,0,0,8.00E-04,8.00E-04,0,2.00E-04,0.000866667,0,0,0.001733333,0.000266667,0.000733333,0,GC
SRR16805182,0.005266667,0.000133333,0,0,0,0,0,0,6.00E-04,0,0,0,0.005533333,0.008333333,0.001666667,0.027066667,0.039866667,0,0.0046,0.000466667,0,0,0,0.000533333,0.000266667,0,0,0,0.0046,0.0022,0.000933333,0.001,0,0,0.001333333,0.001666667,0,6.00E-04,6.67E-05,0,6.67E-05,0.003533333,0.000133333,0,0.000266667,0.000333333,0,0,0.0062,0.000333333,0,0.000666667,0,0.000133333,0,0,0.000466667,0,0.0028,0.059266667,0.0026,0,0.009466667,0.017466667,0.0258,0.001933333,0.005266667,0.002666667,0,0,0.0116,0.002266667,0.0052,0,0.003933333,0.013533333,0.0012,0.029066667,0.000266667,0,0,0.000333333,2.00E-04,0.001,2.00E-04,0,0.024466667,0,0,0,0,0.0012,0.000333333,0,0.001,0.000266667,0.001466667,0.005866667,0.000866667,0.000333333,6.00E-04,6.00E-04,0.005,0.0034,0,0.000333333,0,0,0,0,0,0.000133333,0.001866667,0,0.0018,0.0312,0.000333333,0.000933333,0,0,0.001666667,0.001333333,0,6.00E-04,0,0.001333333,0,6.67E-05,0,0.006533333,0.000133333,0.000266667,0,0.032533333,0.042733333,0.009933333,0.003866667,0,0,0.002066667,0.013066667,0.024466667,0.020266667,0,0.023066667,0.000266667,0.027066667,0.000133333,2.00E-04,0.004466667,0,0.028066667,0.002066667,0,0,0,0.000133333,0,0,0.001066667,0.001333333,2.00E-04,0.001466667,6.67E-05,0.000266667,0.000466667,4.00E-04,0,0,0,4.00E-04,0.000466667,0.003466667,0,0.000533333,0,0,0.003533333,0.000466667,0,0,0,0,0.1142,0,0.000533333,0.000533333,0,0.002733333,0.000466667,0.000266667,0.001133333,0.006133333,0.012,0.0138,0.002533333,0.001666667,0.009,2.00E-04,6.67E-05,0.000466667,0.0028,0,0.0018,0.001,0.0012,0,0.001333333,0,0.001066667,0,GC
SRR16805183,0.0152,0,0,0,0,0,0,0,0.001,0,0.000533333,0,0.0106,0.001333333,2.00E-04,0.001466667,0.002266667,6.67E-05,2.00E-04,0,0,0,0,0.000866667,0,0,0,0,0.000466667,0.005066667,0,2.00E-04,0,0,0.001,0.001666667,0.000333333,0.001,0,0,0.000533333,0.000533333,0,0,0.000266667,4.00E-04,0,0.000133333,0.001133333,0.000133333,0.000933333,0,0,0,0.001266667,0,0.004333333,0,0.001666667,0.020533333,0,0.0136,0.003133333,0.005333333,0.004466667,0,0.008933333,0.006333333,0,0.000733333,0.088466667,0.007,0.0258,0,0.027466667,0.021933333,0.000533333,0.042133333,0.000733333,0,0.009733333,0.000133333,0,0.001666667,0,0,0.000866667,0,0,0,4.00E-04,0.000533333,0,2.00E-04,0,0.000933333,0.013933333,0.0022,4.00E-04,0.000466667,0.0012,0,0.001933333,8.00E-04,0,0,0,0.0016,0,0,0,0.0096,0,0,0.001066667,0.0124,0.001466667,0.002066667,0.000133333,0,0.0036,0.026466667,0,0,0,0,2.00E-04,0.000333333,0,2.00E-04,0.000333333,0.000733333,0,0.003533333,0.0068,0.0812,0.002933333,0,0,0,0,0,6.67E-05,0,0,0,0.019133333,0,0.000866667,0.000266667,6.67E-05,0.000533333,0,0.000133333,0,0,2.00E-04,0,0,0.005733333,0.020533333,0.001533333,0,6.67E-05,0.000333333,0,0.000866667,0,0,2.00E-04,0,0,0.000333333,0.000133333,0,0,0,0.004666667,0.0012,0.000466667,0,0,0,0.2228,0,0.0034,0.001333333,0.000466667,0.0602,0,0,0.003933333,6.00E-04,0.000133333,0.0012,0.0034,6.67E-05,0.001466667,0,0.000466667,0.000933333,0,0.000333333,0.01,8.00E-04,0,6.00E-04,0.002266667,6.67E-05,6.67E-05,0.000266667,GC
SRR16805184,0.004466667,0,0,0,0,6.67E-05,4.00E-04,2.00E-04,0,0,0.001866667,0,0.006466667,0.014933333,0.000266667,0.027533333,0.001,6.67E-05,2.00E-04,0,0,0,0,6.67E-05,0.000733333,0,0.000266667,0,2.00E-04,0.000933333,0.000333333,0,0,0,0.005266667,0.005266667,0,0.001066667,0.001533333,4.00E-04,0,6.67E-05,0.000466667,0,0.0012,0,0,0,0.001066667,2.00E-04,6.67E-05,0,0.000466667,0,0,0,0.001733333,2.00E-04,0,0.019466667,6.67E-05,0.000466667,0.002066667,0.011,0.001266667,0,0.003466667,0.0028,0,0,0.027666667,0.008133333,0.010533333,0.000266667,0.000733333,0.006333333,0.000666667,0.021666667,0,0,0.000533333,0,0.001666667,6.67E-05,0.000133333,0,0.001066667,0,0,0.000666667,0,0.000533333,0,0,6.67E-05,0.0044,0.033066667,0.001466667,0.001466667,0.000733333,0.000733333,6.67E-05,0.0012,4.00E-04,0,0,6.67E-05,6.67E-05,0,0.001,0,0.000533333,0.000266667,4.00E-04,0.006866667,0.0782,0.0078,0.011133333,0,0,0.013,0.000733333,0,0.000333333,0,0,0.000133333,0.000333333,0,6.67E-05,2.00E-04,6.67E-05,0,0.011333333,0.002133333,0.0046,0.011866667,0,0,0.001333333,0.002,0.000933333,0.001266667,0.000133333,0.002333333,0,0.000733333,0,0.001733333,2.00E-04,0,0.001733333,0,0.000733333,0.000333333,0,0,0.001266667,0,0.0418,0.003666667,0.000533333,0,0,0.000133333,0,0.000866667,0,0,0,0,0,0,0,0,0,0,0.0048,4.00E-04,0.000333333,0,0,0,0.170733333,0.001333333,2.00E-04,0.003866667,0,0.035,0,0.000733333,0.001,0.000933333,0,0.000466667,0.000266667,0.000333333,0.000533333,0,0,0.000133333,0.000133333,0,4.00E-04,0.000733333,0,0,0.000666667,0,0,0.000466667,GC
SRR16805185,0.001266667,0,0,0,0,0,0,0,0.001866667,0,0.001066667,0,0.004933333,0.001333333,0,0.0016,0.0032,0,0.000266667,0.000333333,0,0,0,0,0.000333333,0,0,0,6.67E-05,0.001,0,0.000133333,0,0,0.000133333,0.000733333,0,0.000466667,0.000333333,0,0.000133333,0,0,0,0.000466667,0.000466667,0,0.000133333,0.000133333,0.000133333,2.00E-04,0,0,0.000133333,0.000533333,4.00E-04,0.000866667,6.67E-05,0,0.004466667,6.67E-05,8.00E-04,0.001333333,0.0014,0.001666667,0,0.0026,0.001266667,0,0.000533333,0.221533333,0.009866667,0.044866667,6.67E-05,0.006066667,0.218533333,0.001933333,0.076133333,0,0,0,0,0,0,0.000266667,0,0,0,6.67E-05,0,2.00E-04,2.00E-04,0,0.000333333,6.67E-05,4.00E-04,0.009666667,0.0012,0.000333333,0.0014,0.000933333,0,0.000666667,0.000933333,0.001733333,0,0,0.000133333,0,0,0,0.000333333,6.67E-05,0.002,0.001866667,0.051733333,0.006666667,0.0024,0,0,0.010533333,0.000733333,0,0,0,0,6.67E-05,0,0,0.000333333,0,0,0.000466667,0.0012,0.002266667,0.0028,0.0012,0,0,0.001066667,0.003266667,6.00E-04,0.000933333,6.67E-05,8.00E-04,0,0.0018,6.67E-05,0,0.000266667,0.000133333,0.001533333,0,6.67E-05,6.67E-05,0,0,0,0.000133333,0.001933333,0.003533333,0.000733333,0,0,0.000266667,0,0,0,0,0.000333333,0,0,0.000333333,6.67E-05,0,0.000133333,0,0.003666667,8.00E-04,0,0,0,0,0.1984,0,0.001133333,0.002,0,0.004266667,0,2.00E-04,0.001533333,0.000533333,0,4.00E-04,0.0018,0.000466667,0.000533333,0,0,0.000133333,0,0,0.000266667,0.000666667,0,0,0.000466667,0,0,0.000133333,GC
SRR16805186,0.0018,0,0,0,0,0.000133333,0,0.000266667,0.001133333,0,0.001266667,0,0.003066667,0.001,6.67E-05,0.001266667,0.000333333,6.67E-05,0.000333333,0,6.67E-05,0,0,2.00E-04,2.00E-04,0,6.67E-05,0.000466667,2.00E-04,0.003,0,0,0,0,0.000533333,0.000466667,0,6.67E-05,2.00E-04,0,0,0.000133333,6.00E-04,0,0.000533333,6.00E-04,2.00E-04,0.000333333,4.00E-04,2.00E-04,6.67E-05,0,0.000733333,0,0,0,0.000266667,0,0.004133333,0.006,0,0.001066667,0.008066667,0.0054,0.001,0,0.003533333,0.0028,0.017866667,0.001133333,0.1214,0.008666667,0.095133333,0,0.002266667,0.0744,0.012066667,0.043066667,4.00E-04,0.000133333,0.006066667,0.000266667,0.0586,6.67E-05,6.67E-05,0,0.000466667,0,0,0,0,0,0,8.00E-04,0,0.001866667,0.017533333,0.001733333,0.001266667,0.000533333,0.000333333,0,6.00E-04,0.0012,0,0,0,0.0028,0,0,0,0.002066667,0,0,0.003066667,0.016933333,0.0018,0.004666667,0.000133333,0,0.004733333,6.67E-05,0,6.67E-05,0,0,0.000266667,0.000333333,0,0,0,6.67E-05,0,0.000333333,0.000333333,0.005533333,0.007066667,0,0,0.000266667,0.000733333,0,0,0,2.00E-04,0,0.002066667,0,0.000133333,0.000333333,2.00E-04,0.000533333,0,4.00E-04,2.00E-04,0,0,0,0,0.012266667,0.018066667,0.009466667,0,8.00E-04,0,0,6.00E-04,0,0.000466667,0,0,0,0.000133333,0,0,2.00E-04,0,0.0042,0.004733333,0,0,0,0.000333333,0.181866667,0,0,0.004266667,0,0.005933333,0,0,0.002133333,6.67E-05,0,0,0.0026,8.00E-04,0.002866667,0,0.000133333,8.00E-04,0,0,0.001933333,0.001333333,0,0.000133333,0.001733333,0,6.67E-05,0.0016,GC
SRR16805187,0.015666667,0,0,0,0,0,0,0,0.000733333,0,6.00E-04,0,6.67E-05,0,0.000333333,0.1562,0.0022,0,4.00E-04,0.000666667,0,0,0,0,0.000533333,0,0,0,0.000533333,6.67E-05,0,0,0.000133333,0,0.001466667,0.001933333,0,0.008466667,0,0,0,0,0.007466667,0,0,0.001266667,0,2.00E-04,0.001266667,0,0,0,0,0,0,0,0.0012,0.000333333,0,0.008066667,0,0,0.000533333,0.017333333,0.002533333,0.000533333,0.004266667,0,0,0,0.002,0.0034,0.005733333,0,0,0.000333333,0.000266667,0.000333333,0,0,0,0,0.002266667,0.0082,0,0,6.67E-05,0,0,0,0,2.00E-04,0,0,0.000133333,0,0.002466667,0.000466667,0.000133333,0.0014,0.005466667,0,6.67E-05,4.00E-04,0,6.67E-05,0,0.000333333,0,0,0,0.001866667,0,0,0.002,0.000333333,0.000333333,0.000133333,0,0,0.000266667,6.67E-05,0,2.00E-04,0,0,0.000533333,0.000733333,0.000133333,0,0.0012,0,0.000333333,0.001866667,0.0016,0.000733333,0.010333333,0,0,4.00E-04,0.0038,0.000333333,0.000733333,0.0014,0,0,0.003466667,0,0,0.000666667,0,0.000933333,0,0,0,0,0,0,0,0.0016,0.016,0.000133333,0,0.0284,0.000266667,0,0.000533333,0,0,0,0,0,0,6.00E-04,0,0,0.000866667,0.000466667,4.00E-04,0,0,0,0,0.546066667,0,0,2.00E-04,0,0,0.000266667,0,0.000466667,0,0,0,6.67E-05,6.67E-05,0.001,0,2.00E-04,6.67E-05,0,0,0,0.000133333,0,0,4.00E-04,0,0,0,GC
SRR16805188,6.00E-04,0,6.67E-05,0,0,2.00E-04,6.00E-04,0.000733333,0.001133333,0,0.001066667,0,0.004066667,0.010133333,0.000466667,0.012133333,0.001933333,6.67E-05,0,6.67E-05,0.0018,0.000266667,8.00E-04,0.0088,6.67E-05,0,0.001133333,4.00E-04,0.000266667,0.002266667,0,0,2.00E-04,0,0.000666667,0.000666667,0,0.000533333,0.000666667,0.000266667,0,0.000333333,0,0,0.000666667,0.002333333,0,0.001066667,0.001533333,0.000533333,0.002066667,0.000466667,0,0,0,0,0.0012,0,4.00E-04,0.0236,0,2.00E-04,0.006133333,0.005866667,0.0018,0,0.0018,0.002533333,0,0,0.027,0.0014,0.006133333,0.0018,0.015866667,0.004066667,0.023266667,0.0192,0,0.000133333,0.002466667,0,0.005266667,2.00E-04,0,0,6.67E-05,0,0,0.0014,0,0.001066667,0,0.000266667,6.67E-05,0.000933333,0.0134,0.033733333,0.0032,0.019266667,0.018,0.000333333,0.0032,0.005133333,0,0.0018,0,0,0,0,0,0.023066667,0,0,0.008266667,0.0062,0.000733333,0.009933333,6.67E-05,0.0014,0.010866667,0,0.000533333,6.67E-05,0,0,0.000733333,0.000333333,0,0,0.0016,0,0,0.001133333,0.011,0.048466667,0.001933333,0,0,0.0086,0.001,0,0.0034,0.001333333,0.0026,4.00E-04,0.000133333,2.00E-04,0,0,0,6.67E-05,0,6.67E-05,0,0,0,0,0,0.011733333,0.0012,0.0012,0,0.000733333,2.00E-04,2.00E-04,0.0012,0,0,0.000533333,2.00E-04,0,0,0,0,0,6.00E-04,0.0028,0.004133333,0.001133333,0,0,0,0.279066667,0,0,0.001933333,0,0.014466667,0.000666667,0.003533333,0.001333333,0.004066667,0,0.000133333,0.006866667,0,0.0068,0,6.67E-05,0.002733333,0,0,0.0028,0.0014,0,0,0.002466667,0.000333333,0.000533333,6.67E-05,GC
SRR16805189,0.001533333,0,0,0,0,0,0,0,0.012666667,0,0.0024,0,0.003066667,0.004,0.001533333,0.006933333,0.002866667,0,0.000733333,0,0,0,0,0.000466667,4.00E-04,0,0,0,0.000333333,0.001266667,0.000533333,6.00E-04,6.00E-04,0.000866667,0.002866667,0.002333333,0,2.00E-04,0,0,0,4.00E-04,0.000466667,0,0,0.002333333,0,2.00E-04,0.000666667,0.000333333,4.00E-04,0,0.002733333,0,0,0,2.00E-04,0,0,0.013133333,6.67E-05,0.000333333,0.004733333,0.0042,0.002333333,0,0.0036,0.001533333,0,2.00E-04,0.062666667,0.003933333,0.048,6.67E-05,0.0078,0.013866667,0.0334,0.130066667,0.013,0,4.00E-04,0,0.009066667,0.0014,0,0,0.001333333,0.000333333,0,0,0,6.67E-05,0,0.001066667,4.00E-04,0,0.006533333,0.002266667,0.002066667,0.002066667,0.0024,6.00E-04,0.002333333,0.0016,0,0,0,0,0,0,0,0.001133333,0,0,0.001466667,0.013933333,0.000866667,0.001066667,0,0,0.004066667,0.012933333,0,0,0,0,0,0,2.00E-04,0.000333333,0.000133333,0,0,0.0044,0.006933333,0.002733333,0.0026,0,0,2.00E-04,0.0062,0.002,0.000666667,0,0.002266667,0,0.002866667,2.00E-04,8.00E-04,0.001066667,0,0.003333333,0,0.000133333,2.00E-04,0,0,0,0,0.005666667,0.003133333,0.000866667,0,0.001133333,0.000133333,0,0.0012,0,0,0,0,0,0.000533333,0.000333333,0.000133333,0,0,0.002,0.004066667,0.000866667,0,0,0.000533333,0.346666667,0,2.00E-04,0.001933333,0,0.023133333,0,0.000266667,0.000666667,8.00E-04,6.67E-05,0.002533333,6.00E-04,6.67E-05,0.000533333,0,0,0,2.00E-04,0,0.000266667,0.0032,0,0.000133333,0.003733333,0,2.00E-04,6.67E-05,GC
SRR16805190,2.00E-04,0,0.000133333,0,0,4.00E-04,0.002,0,0.0342,0,0.0144,0,0.000866667,0.000266667,0,0,6.67E-05,0,2.00E-04,0,0,0,0,0,0.001066667,0.001,0.000266667,0.000466667,4.00E-04,0,0,0,0,0,0.0068,4.00E-04,0,0.002333333,0.006266667,0,0,0,0.000866667,0,0.008,0.035,0.000533333,0,0,0,0,0,0,0.002266667,0,8.00E-04,0,0,0,0.002666667,0,0,0.001066667,4.00E-04,0,0,2.00E-04,0,0,0,0.008866667,0.0036,0,0,0,0,0.008933333,0.061333333,0,0,0,0,0,0.000133333,0,0,0,0,0.000466667,0,0,0.000533333,0,0,0.000133333,0,0.058333333,0.0018,0.002533333,0.0372,0.010466667,0.001133333,0.004866667,0.0084,0,0,0,0,0,0,0.000466667,0.000733333,0,0,0.005866667,0.041066667,0,0.002,0,0,0.004466667,0,0,0,0,0,0,0.000333333,0,0,0.000266667,0,0,4.00E-04,0,0.0028,0.000533333,0,0,2.00E-04,0.001533333,0.000466667,0,0,0.000266667,0,0.000266667,0,0,0,0,0,0.000466667,0,0,0,0,0,0,0.0202,0.0094,0.001066667,0,0.0012,0,0,0,0,0,0,0,0,0,0,0,0.000266667,0,0.0036,0.002866667,0,0,0,0,0.329266667,0,0.001733333,0.008333333,0,0,0,4.00E-04,0.000466667,2.00E-04,0,0,0.000133333,0,6.67E-05,0,0,0,0.000133333,0,0,0.0034,0.001866667,6.67E-05,0.001133333,0,0,0,GC
